customerId,description,purchase_by_invoice,purchase_total_amount,purchase_streek,next_streek_purchase_amount,remaining_amount,is_eligible_customer,offer_eligibility
1360,PINK OVAL JEWELLED MIRROR,8,137,1,200,63,1,2
1361,RETROSPOT CIGAR BOX MATCHES ,8,1221,24,2500,1279,1,48
1362,COSY HOUR GIANT TUBE MATCHES,11,1283,17,1800,517,1,34
1363,JAZZ HEARTS PURSE NOTEBOOK,29,580,18,1900,1320,1,36
1364,LUNCH BAG DOLLY GIRL DESIGN,26,118,1,200,82,1,2
1365,WHITE HANGING HEART T-LIGHT HOLDER,22,141,2,300,159,1,4
1366,CANDLEHOLDER PINK HANGING HEART,1,462,24,2500,2038,1,48
1367,WOOD 2 DRAWER CABINET WHITE FINISH,27,154,25,2600,2446,1,50
1368,ASSORTED COLOUR MINI CASES,17,342,6,700,358,1,12
1369,LUNCH BAG RED RETROSPOT,18,666,8,900,234,1,16
1370,LUNCH BAG SPACEBOY DESIGN ,28,1712,22,2300,588,1,44
1371,LUNCH BAG WOODLAND,29,963,12,1300,337,1,24
1372,LUNCH BAG PINK POLKADOT,29,1440,14,1500,60,1,28
1373,GUMBALL COAT RACK,3,366,6,700,334,1,12
1374,BLUE NEW BAROQUE CANDLESTICK CANDLE,3,646,14,1500,854,1,28
1375,PINK NEW BAROQUECANDLESTICK CANDLE,31,166,2,300,134,1,4
1376,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,1628,21,2200,572,1,42
1377,BREAD BIN DINER STYLE PINK,35,565,7,800,235,1,14
1378,JUMBO BAG CHARLIE AND LOLA TOYS,7,1104,16,1700,596,1,32
1379,TEA TIME TABLE CLOTH,24,521,15,1600,1079,1,30
1380,ENGLISH ROSE HOT WATER BOTTLE,19,328,11,1200,872,1,22
1381,ENAMEL FIRE BUCKET CREAM,29,371,8,900,529,1,16
1382,PICNIC BASKET WICKER SMALL,28,100,0,100,0,1,0
1383,PAPER CHAIN KIT 50'S CHRISTMAS ,13,522,10,1100,578,1,20
1384,PAPER CHAIN KIT VINTAGE CHRISTMAS,17,258,6,700,442,1,12
1385,HOT WATER BOTTLE BABUSHKA ,3,112,5,600,488,1,10
1386,HAND WARMER BIRD DESIGN,23,883,12,1300,417,1,24
1387,POSTAGE,2,1108,19,2000,892,1,38
1388,HEART IVORY TRELLIS SMALL,18,102,5,600,498,1,10
1389,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,591,21,2200,1609,1,42
1390,PINK DRAWER KNOB ACRYLIC EDWARDIAN,35,1228,18,1900,672,1,36
1391,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,30,998,13,1400,402,1,26
1392,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,35,702,14,1500,798,1,28
1393,HEART OF WICKER SMALL,15,1766,19,2000,234,1,38
1394,SMALL POPCORN HOLDER,14,1472,14,1500,28,1,28
1395,SET 6 FOOTBALL CELEBRATION CANDLES,30,2023,21,2200,177,1,42
1396,SET OF 6 GIRLS CELEBRATION CANDLES,15,628,6,700,72,1,12
1397,ROMANTIC PINKS RIBBONS ,4,333,3,400,67,1,6
1398,BRIGHT BLUES RIBBONS ,30,720,11,1200,480,1,22
1399,SCANDINAVIAN REDS RIBBONS,7,298,16,1700,1402,1,32
1400,CHOCOLATE BOX RIBBONS ,18,832,11,1200,368,1,22
1401,PARTY INVITES FOOTBALL,10,874,9,1000,126,1,18
1402,PARTY INVITES JAZZ HEARTS,31,752,9,1000,248,1,18
1403,PARTY INVITES SPACEMAN,6,609,16,1700,1091,1,32
1404,SET OF 3 BUTTERFLY COOKIE CUTTERS,8,327,25,2600,2273,1,50
1405,SET OF 3 HEART COOKIE CUTTERS,22,398,3,400,2,1,6
1406,3 PIECE SPACEBOY COOKIE CUTTER SET,29,390,13,1400,1010,1,26
1407,PACK OF 72 SKULL CAKE CASES,10,167,23,2400,2233,1,46
1408,PACK OF 60 SPACEBOY CAKE CASES,9,563,18,1900,1337,1,36
1409,PACK OF 72 RETROSPOT CAKE CASES,25,585,6,700,115,1,12
1410,72 SWEETHEART FAIRY CAKE CASES,13,240,4,500,260,1,8
1411,PACK OF 60 DINOSAUR CAKE CASES,32,1835,20,2100,265,1,40
1412,LUNCH BAG SUKI  DESIGN ,34,2103,22,2300,197,1,44
1413,LUNCH BAG CARS BLUE,13,947,10,1100,153,1,20
1414,LUNCH BAG  BLACK SKULL.,24,300,9,1000,700,1,18
1415,HEART IVORY TRELLIS LARGE,17,730,9,1000,270,1,18
1416,SET/5 RED RETROSPOT LID GLASS BOWLS,5,181,6,700,519,1,12
1417,WHITE HANGING HEART T-LIGHT HOLDER,26,372,13,1400,1028,1,26
1418,WHITE METAL LANTERN,23,430,12,1300,870,1,24
1419,CREAM CUPID HEARTS COAT HANGER,3,843,17,1800,957,1,34
1420,EDWARDIAN PARASOL RED,15,1218,17,1800,582,1,34
1421,RETRO COFFEE MUGS ASSORTED,21,811,24,2500,1689,1,48
1422,SAVE THE PLANET MUG,3,1908,23,2400,492,1,46
1423,VINTAGE BILLBOARD DRINK ME MUG,17,355,23,2400,2045,1,46
1424,VINTAGE BILLBOARD LOVE/HATE MUG,12,2569,25,2600,31,1,50
1425,WOOD 2 DRAWER CABINET WHITE FINISH,12,475,12,1300,825,1,24
1426,WOOD S/3 CABINET ANT WHITE FINISH,9,416,4,500,84,1,8
1427,WOODEN PICTURE FRAME WHITE FINISH,31,156,1,200,44,1,2
1428,WOODEN FRAME ANTIQUE WHITE ,11,284,3,400,116,1,6
1429,KNITTED UNION FLAG HOT WATER BOTTLE,31,588,15,1600,1012,1,30
1430,RED WOOLLY HOTTIE WHITE HEART.,23,100,0,100,0,1,0
1431,SET 7 BABUSHKA NESTING BOXES,10,1443,25,2600,1157,1,50
1432,IVORY EMBROIDERED QUILT ,29,2298,25,2600,302,1,50
1433,GLASS STAR FROSTED T-LIGHT HOLDER,14,943,9,1000,57,1,18
1434,HAND WARMER RED POLKA DOT,28,857,10,1100,243,1,20
1435,HAND WARMER UNION JACK,18,2420,25,2600,180,1,50
1436,MAGIC DRAWING SLATE DINOSAUR,18,1123,20,2100,977,1,40
1437,MAGIC DRAWING SLATE BAKE A CAKE ,9,770,7,800,30,1,14
1438,12 PENCILS TALL TUBE SKULLS,19,1275,21,2200,925,1,42
1439,CHOCOLATE CALCULATOR,27,802,21,2200,1398,1,42
1440,RED  HARMONICA IN BOX ,5,531,13,1400,869,1,26
1441,BLUE HARMONICA IN BOX ,12,1719,24,2500,781,1,48
1442,SKULLS  WATER TRANSFER TATTOOS ,5,1400,14,1500,100,1,28
1443,PACK 3 BOXES BIRD PANNETONE ,27,2474,24,2500,26,1,48
1444,HOT WATER BOTTLE TEA AND SYMPATHY,25,1154,21,2200,1046,1,42
1445,RED WOOLLY HOTTIE WHITE HEART.,7,784,23,2400,1616,1,46
1446,WHITE SKULL HOT WATER BOTTLE ,4,283,12,1300,1017,1,24
1447,3 PIECE SPACEBOY COOKIE CUTTER SET,28,483,7,800,317,1,14
1448,SET OF 20 KIDS COOKIE CUTTERS,10,421,9,1000,579,1,18
1449,10 COLOUR SPACEBOY PEN,10,330,13,1400,1070,1,26
1450,VICTORIAN GLASS HANGING T-LIGHT,5,306,8,900,594,1,16
1451,SINGLE HEART ZINC T-LIGHT HOLDER,12,428,4,500,72,1,8
1452,RED HANGING HEART T-LIGHT HOLDER,22,453,23,2400,1947,1,46
1453,HANGING METAL STAR LANTERN,11,247,2,300,53,1,4
1454,SILVER HANGING T-LIGHT HOLDER,34,674,10,1100,426,1,20
1455,DOORMAT RED RETROSPOT,6,628,6,700,72,1,12
1456,DOORMAT HEARTS,5,1153,21,2200,1047,1,42
1457,NATURAL SLATE RECTANGLE CHALKBOARD,12,1624,25,2600,976,1,50
1458,LOVEBIRD HANGING DECORATION WHITE ,22,1068,19,2000,932,1,38
1459,ASSORTED COLOUR BIRD ORNAMENT,24,340,6,700,360,1,12
1460,HOME BUILDING BLOCK WORD,12,778,25,2600,1822,1,50
1461,LOVE BUILDING BLOCK WORD,17,459,7,800,341,1,14
1462,PHOTO FRAME CORNICE,4,1911,21,2200,289,1,42
1463,PENS ASSORTED FUNNY FACE,6,252,3,400,148,1,6
1464,CARD CIRCUS PARADE,34,455,5,600,145,1,10
1465,WRAP COWBOYS  ,13,408,4,500,92,1,8
1466,AIRLINE BAG VINTAGE TOKYO 78,15,100,0,100,0,1,0
1467,RED RETROSPOT UMBRELLA,3,571,23,2400,1829,1,46
1468,BLACK/BLUE POLKADOT UMBRELLA,24,170,2,300,130,1,4
1469,RED 3 PIECE RETROSPOT CUTLERY SET,4,610,10,1100,490,1,20
1470,PACK OF 72 RETROSPOT CAKE CASES,3,808,8,900,92,1,16
1471,SET OF 72 RETROSPOT PAPER  DOILIES,7,156,2,300,144,1,4
1472,BLUE COAT RACK PARIS FASHION,1,1328,24,2500,1172,1,48
1473,PLASTERS IN TIN SKULLS,35,256,8,900,644,1,16
1474,SLEEPING CAT ERASERS,29,452,4,500,48,1,8
1475,CARD BIRTHDAY COWBOY,23,2256,25,2600,344,1,50
1476,PACK 3 BOXES CHRISTMAS PANNETONE,13,421,11,1200,779,1,22
1477,ROTATING SILVER ANGELS T-LIGHT HLDR,10,437,9,1000,563,1,18
1478,COSY HOUR GIANT TUBE MATCHES,2,283,6,700,417,1,12
1479,RIBBON REEL MAKING SNOWMEN ,8,121,1,200,79,1,2
1480,MINI PAINT SET VINTAGE ,12,274,7,800,526,1,14
1481,4 TRADITIONAL SPINNING TOPS,21,177,3,400,223,1,6
1482,SET OF 6 SOLDIER SKITTLES,22,1048,10,1100,52,1,20
1483,BAG 500g SWIRLY MARBLES,31,1040,20,2100,1060,1,40
1484,5 STRAND GLASS NECKLACE CRYSTAL,7,726,9,1000,274,1,18
1485,WHITE SKULL HOT WATER BOTTLE ,21,100,0,100,0,1,0
1486,SCOTTIE DOG HOT WATER BOTTLE,24,655,11,1200,545,1,22
1487,SQUARECUSHION COVER PINK UNION FLAG,18,1586,15,1600,14,1,30
1488,SPACEBOY CHILDRENS EGG CUP,7,253,11,1200,947,1,22
1489,CHILDREN'S SPACEBOY MUG,33,456,8,900,444,1,16
1490,HAND WARMER SCOTTY DOG DESIGN,11,102,9,1000,898,1,18
1491,FELTCRAFT CUSHION OWL,14,1509,24,2500,991,1,48
1492,BLACK CANDELABRA T-LIGHT HOLDER,32,683,18,1900,1217,1,36
1493,TOY TIDY DOLLY GIRL DESIGN,27,1086,10,1100,14,1,20
1494,SET 12 LAVENDER  BOTANICAL T-LIGHTS,16,373,5,600,227,1,10
1495,UNION JACK FLAG LUGGAGE TAG,14,524,18,1900,1376,1,36
1496,RED HEART LUGGAGE TAG,29,1549,18,1900,351,1,36
1497,RED GLASS TASSLE BAG CHARM,33,135,1,200,65,1,2
1498,CLEAR ACRYLIC FACETED BANGLE,11,868,25,2600,1732,1,50
1499,5 STRAND GLASS NECKLACE CRYSTAL,19,281,6,700,419,1,12
1500,DOORMAT UNION JACK GUNS AND ROSES,19,865,12,1300,435,1,24
1501,VANILLA SCENT CANDLE JEWELLED BOX,11,1148,12,1300,152,1,24
1502,FULL ENGLISH BREAKFAST PLATE,19,2154,24,2500,346,1,48
1503,BLACK CANDELABRA T-LIGHT HOLDER,18,184,1,200,16,1,2
1504,MAGIC DRAWING SLATE CIRCUS PARADE  ,5,1188,23,2400,1212,1,46
1505,CHRISTMAS HANGING HEART WITH BELL,31,791,14,1500,709,1,28
1506,CAKE STAND VICTORIAN FILIGREE MED,16,1145,11,1200,55,1,22
1507,PAISLEY PATTERN  STICKERS,1,100,0,100,0,1,0
1508,FLOWERS  STICKERS,16,1553,18,1900,347,1,36
1509,PINK NEW BAROQUECANDLESTICK CANDLE,25,643,9,1000,357,1,18
1510,BLUE NEW BAROQUE CANDLESTICK CANDLE,5,359,20,2100,1741,1,40
1511,JUMBO STORAGE BAG SUKI,3,742,12,1300,558,1,24
1512,BLACK LOVE BIRD CANDLE,4,1275,18,1900,625,1,36
1513,PARTY TIME PENCIL ERASERS,8,1311,25,2600,1289,1,50
1514,DISCO BALL CHRISTMAS DECORATION,22,826,13,1400,574,1,26
1515,PINK B'FLY C/COVER W BOBBLES,13,672,12,1300,628,1,24
1516,PINK UNION JACK  LUGGAGE TAG,15,120,19,2000,1880,1,38
1517,6 RIBBONS ELEGANT CHRISTMAS ,22,172,1,200,28,1,2
1518,UNION JACK FLAG LUGGAGE TAG,35,1866,25,2600,734,1,50
1519,AGED GLASS SILVER T-LIGHT HOLDER,8,1500,21,2200,700,1,42
1520,BOOM BOX SPEAKER GIRLS,18,1803,21,2200,397,1,42
1521,6 RIBBONS SHIMMERING PINKS ,3,122,1,200,78,1,2
1522, SET 2 TEA TOWELS I LOVE LONDON ,19,488,17,1800,1312,1,34
1523,JUMBO BAG OWLS,10,639,22,2300,1661,1,44
1524,SANDWICH BATH SPONGE,11,335,10,1100,765,1,20
1525,OWL DOORSTOP,21,269,8,900,631,1,16
1526,5 STRAND GLASS NECKLACE CRYSTAL,31,1379,21,2200,821,1,42
1527,HAND WARMER UNION JACK,22,171,2,300,129,1,4
1528,HAND WARMER SCOTTY DOG DESIGN,12,100,0,100,0,1,0
1529,LARGE POPCORN HOLDER ,17,869,13,1400,531,1,26
1530,PAINTED METAL STAR WITH HOLLY BELLS,25,143,6,700,557,1,12
1531,PAINTED METAL HEART WITH HOLLY BELL,33,287,10,1100,813,1,20
1532,ANGEL DECORATION STARS ON DRESS,28,121,1,200,79,1,2
1533,SMALL POPCORN HOLDER,14,1179,20,2100,921,1,40
1534,JUMBO BAG RED RETROSPOT,14,317,18,1900,1583,1,36
1535,JUMBO BAG STRAWBERRY,10,259,3,400,141,1,6
1536,STRAWBERRY SHOPPER BAG,8,1419,15,1600,181,1,30
1537,STRAWBERRY CHARLOTTE BAG,22,200,1,200,0,1,2
1538, SET 2 TEA TOWELS I LOVE LONDON ,35,126,1,200,74,1,2
1539,PACK OF 12 RED RETROSPOT TISSUES ,3,454,16,1700,1246,1,32
1540,SCOTTIE DOG HOT WATER BOTTLE,2,1322,15,1600,278,1,30
1541,CHOCOLATE HOT WATER BOTTLE,6,1806,19,2000,194,1,38
1542,LUNCH BAG CARS BLUE,20,1403,17,1800,397,1,34
1543,LUNCH BAG SPACEBOY DESIGN ,20,344,15,1600,1256,1,30
1544,ROUND SNACK BOXES SET OF4 WOODLAND ,6,1561,15,1600,39,1,30
1545,LUNCH BAG DOLLY GIRL DESIGN,31,112,1,200,88,1,2
1546,LUNCH BAG SUKI  DESIGN ,4,178,9,1000,822,1,18
1547,LUNCH BAG  BLACK SKULL.,25,1005,23,2400,1395,1,46
1548,ROUND SNACK BOXES SET OF 4 FRUITS ,31,949,11,1200,251,1,22
1549,ROUND SNACK BOXES SET OF 4 SKULLS,26,1003,14,1500,497,1,28
1550,DOLLY GIRL LUNCH BOX,28,594,18,1900,1306,1,36
1551,SPACEBOY LUNCH BOX ,18,1810,20,2100,290,1,40
1552,GREEN POLKADOT PLATE ,32,1392,15,1600,208,1,30
1553,BLUE POLKADOT PLATE ,18,258,7,800,542,1,14
1554,RED RETROSPOT PLATE ,13,1704,17,1800,96,1,34
1555,PINK  POLKADOT PLATE ,28,973,10,1100,127,1,20
1556,ROUND SNACK BOXES SET OF 4 SKULLS,19,197,1,200,3,1,2
1557,FELTCRAFT DOLL MOLLY,8,486,22,2300,1814,1,44
1558,FELTCRAFT CHRISTMAS FAIRY,29,302,9,1000,698,1,18
1559,TRAVEL SEWING KIT,28,362,6,700,338,1,12
1560,SET OF 3 NOTEBOOKS IN PARCEL,3,100,0,100,0,1,0
1561,RED RETROSPOT TAPE,28,100,0,100,0,1,0
1562,COSY SLIPPER SHOES SMALL  RED ,4,939,10,1100,161,1,20
1563,6 RIBBONS RUSTIC CHARM,30,769,13,1400,631,1,26
1564,SCANDINAVIAN REDS RIBBONS,2,1792,17,1800,8,1,34
1565,JAM MAKING SET PRINTED,31,296,14,1500,1204,1,28
1566,12 DAISY PEGS IN WOOD BOX,22,1362,16,1700,338,1,32
1567,HOT WATER BOTTLE BABUSHKA ,26,1088,16,1700,612,1,32
1568,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,899,19,2000,1101,1,38
1569,FELTCRAFT CHRISTMAS FAIRY,20,952,22,2300,1348,1,44
1570,FELTCRAFT PRINCESS CHARLOTTE DOLL,13,236,2,300,64,1,4
1571,6 RIBBONS RUSTIC CHARM,22,201,23,2400,2199,1,46
1572,COSY SLIPPER SHOES SMALL  RED ,9,1117,25,2600,1483,1,50
1573,SCANDINAVIAN REDS RIBBONS,33,888,15,1600,712,1,30
1574,5 HOOK HANGER RED MAGIC TOADSTOOL,6,232,9,1000,768,1,18
1575,CHRISTMAS CRAFT TREE TOP ANGEL,13,1257,12,1300,43,1,24
1576,CHRISTMAS CRAFT LITTLE FRIENDS,30,143,4,500,357,1,8
1577,5 HOOK HANGER RED MAGIC TOADSTOOL,11,555,22,2300,1745,1,44
1578,6 RIBBONS RUSTIC CHARM,25,1973,20,2100,127,1,40
1579,12 DAISY PEGS IN WOOD BOX,8,1008,23,2400,1392,1,46
1580,SET OF 3 NOTEBOOKS IN PARCEL,18,1369,23,2400,1031,1,46
1581,5 HOOK HANGER MAGIC TOADSTOOL,1,803,14,1500,697,1,28
1582,SCANDINAVIAN REDS RIBBONS,20,178,4,500,322,1,8
1583,RED TOADSTOOL LED NIGHT LIGHT,4,589,16,1700,1111,1,32
1584,5 HOOK HANGER RED MAGIC TOADSTOOL,7,482,7,800,318,1,14
1585,COSY SLIPPER SHOES SMALL GREEN,24,1406,22,2300,894,1,44
1586,COSY SLIPPER SHOES SMALL  RED ,29,374,3,400,26,1,6
1587,FELTCRAFT DOLL ROSIE,14,2373,23,2400,27,1,46
1588,FELTCRAFT DOLL MOLLY,29,651,7,800,149,1,14
1589,FELTCRAFT DOLL EMILY,28,1644,16,1700,56,1,32
1590,FELTCRAFT PRINCESS CHARLOTTE DOLL,35,281,22,2300,2019,1,44
1591,FELTCRAFT PRINCESS OLIVIA DOLL,8,128,2,300,172,1,4
1592,REX CASH+CARRY JUMBO SHOPPER,24,2013,25,2600,587,1,50
1593,FELTCRAFT DOLL MOLLY,34,134,6,700,566,1,12
1594,FELTCRAFT CUSHION OWL,11,751,21,2200,1449,1,42
1595,CHRISTMAS CRAFT TREE TOP ANGEL,19,673,12,1300,627,1,24
1596,CHRISTMAS CRAFT LITTLE FRIENDS,33,532,18,1900,1368,1,36
1597,FELTCRAFT CUSHION RABBIT,12,145,15,1600,1455,1,30
1598,FELTCRAFT CUSHION BUTTERFLY,35,300,21,2200,1900,1,42
1599,12 DAISY PEGS IN WOOD BOX,34,316,4,500,184,1,8
1600,PAPER CHAIN KIT 50'S CHRISTMAS ,21,1362,16,1700,338,1,32
1601,FELTCRAFT CUSHION BUTTERFLY,30,615,18,1900,1285,1,36
1602,12 DAISY PEGS IN WOOD BOX,27,525,9,1000,475,1,18
1603,ROSE COTTAGE KEEPSAKE BOX ,22,594,25,2600,2006,1,50
1604,TOTE BAG I LOVE LONDON,7,184,22,2300,2116,1,44
1605,12 DAISY PEGS IN WOOD BOX,26,1072,11,1200,128,1,22
1606,TOTE BAG I LOVE LONDON,11,222,3,400,178,1,6
1607,FOLDING UMBRELLA PINKWHITE POLKADOT,9,448,22,2300,1852,1,44
1608,FOLDING UMBRELLA CREAM POLKADOT,20,261,20,2100,1839,1,40
1609,FOLDING UMBRELLA WHITE/RED POLKADOT,34,1106,21,2200,1094,1,42
1610,SET 10 LIGHTS NIGHT OWL,29,898,11,1200,302,1,22
1611,SMALL POPCORN HOLDER,12,333,18,1900,1567,1,36
1612, SET 2 TEA TOWELS I LOVE LONDON ,5,455,4,500,45,1,8
1613,FOLDING UMBRELLA RED/WHITE POLKADOT,4,276,2,300,24,1,4
1614,BABUSHKA LIGHTS STRING OF 10,31,1277,23,2400,1123,1,46
1615,LUNCH BAG RED RETROSPOT,33,485,6,700,215,1,12
1616,S/4 VALENTINE DECOUPAGE HEART BOX,8,1877,21,2200,323,1,42
1617,FOLDING UMBRELLA CREAM POLKADOT,17,248,6,700,452,1,12
1618, SET 2 TEA TOWELS I LOVE LONDON ,14,472,20,2100,1628,1,40
1619,FOLDING UMBRELLA RED/WHITE POLKADOT,31,833,22,2300,1467,1,44
1620,SOLDIERS EGG CUP ,1,562,13,1400,838,1,26
1621,S/4 VALENTINE DECOUPAGE HEART BOX,9,244,5,600,356,1,10
1622,RED RETROSPOT MINI CASES,20,100,0,100,0,1,0
1623,,34,666,20,2100,1434,1,40
1624,60 CAKE CASES VINTAGE CHRISTMAS,7,1971,20,2100,129,1,40
1625,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,1806,21,2200,394,1,42
1626,RIBBON REEL CHRISTMAS SOCK BAUBLE,14,287,2,300,13,1,4
1627,RIBBON REEL SNOWY VILLAGE,33,1353,14,1500,147,1,28
1628,RIBBON REEL MAKING SNOWMEN ,4,1548,19,2000,452,1,38
1629,SET OF 20 VINTAGE CHRISTMAS NAPKINS,20,100,0,100,0,1,0
1630,TURQUOISE CHRISTMAS TREE ,33,1002,13,1400,398,1,26
1631,RED STAR CARD HOLDER,28,205,16,1700,1495,1,32
1632,WICKER WREATH SMALL,12,808,12,1300,492,1,24
1633,HEART OF WICKER LARGE,12,1175,15,1600,425,1,30
1634,ADVENT CALENDAR GINGHAM SACK,32,1016,21,2200,1184,1,42
1635,HEART OF WICKER SMALL,10,100,0,100,0,1,0
1636,FELTCRAFT BUTTERFLY HEARTS,15,946,13,1400,454,1,26
1637,PARTY CONE CHRISTMAS DECORATION ,35,121,21,2200,2079,1,42
1638,VINTAGE HEADS AND TAILS CARD GAME ,19,133,1,200,67,1,2
1639,WICKER STAR ,24,2226,24,2500,274,1,48
1640,VINTAGE SNAP CARDS,11,477,4,500,23,1,8
1641,FELTCRAFT 6 FLOWER FRIENDS,33,170,2,300,130,1,4
1642, SET 2 TEA TOWELS I LOVE LONDON ,35,1274,24,2500,1226,1,48
1643,JAM MAKING SET PRINTED,35,379,3,400,21,1,6
1644,BIRD DECORATION RED RETROSPOT,3,1304,14,1500,196,1,28
1645,CHRISTMAS GINGHAM TREE,17,1846,22,2300,454,1,44
1646,CHRISTMAS GINGHAM STAR,24,100,0,100,0,1,0
1647,CHRISTMAS GINGHAM HEART,30,167,9,1000,833,1,18
1648,PACK OF 12 PINK POLKADOT TISSUES,13,1467,17,1800,333,1,34
1649,FELTCRAFT PRINCESS LOLA DOLL,1,192,13,1400,1208,1,26
1650,PACK OF 12 LONDON TISSUES ,34,368,16,1700,1332,1,32
1651,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,11,147,17,1800,1653,1,34
1652,CHILDREN'S APRON DOLLY GIRL ,6,177,1,200,23,1,2
1653,CHILDRENS APRON SPACEBOY DESIGN,19,122,5,600,478,1,10
1654,CHRISTMAS LIGHTS 10 SANTAS ,21,1582,22,2300,718,1,44
1655,CHRISTMAS LIGHTS 10 REINDEER,20,1297,20,2100,803,1,40
1656,PAPER CHAIN KIT 50'S CHRISTMAS ,31,594,10,1100,506,1,20
1657,FELTCRAFT CHRISTMAS FAIRY,11,176,4,500,324,1,8
1658,PACK OF 72 RETROSPOT CAKE CASES,11,881,11,1200,319,1,22
1659,PACK OF 60 MUSHROOM CAKE CASES,10,262,2,300,38,1,4
1660,60 CAKE CASES DOLLY GIRL DESIGN,35,2164,23,2400,236,1,46
1661,PACK OF 60 PINK PAISLEY CAKE CASES,22,1272,21,2200,928,1,42
1662,HAND WARMER BABUSHKA DESIGN,2,1958,22,2300,342,1,44
1663,HAND WARMER BIRD DESIGN,33,1231,24,2500,1269,1,48
1664,HAND WARMER OWL DESIGN,7,1190,20,2100,910,1,40
1665,HAND WARMER RED RETROSPOT,19,810,11,1200,390,1,22
1666,SET 12 RETRO WHITE CHALK STICKS,13,967,16,1700,733,1,32
1667,FELTCRAFT HAIRBAND RED AND BLUE,1,198,1,200,2,1,2
1668,FELTCRAFT HAIRBAND PINK AND PURPLE,24,441,4,500,59,1,8
1669,FELTCRAFT HAIRBANDS PINK AND WHITE ,22,1473,22,2300,827,1,44
1670,TV DINNER TRAY DOLLY GIRL,9,255,25,2600,2345,1,50
1671,PLASTERS IN TIN VINTAGE PAISLEY ,16,570,23,2400,1830,1,46
1672,PLASTERS IN TIN SPACEBOY,19,271,13,1400,1129,1,26
1673,PLASTERS IN TIN WOODLAND ANIMALS,28,731,19,2000,1269,1,38
1674,MAGIC DRAWING SLATE SPACEBOY ,16,328,8,900,572,1,16
1675,MAGIC DRAWING SLATE CIRCUS PARADE  ,30,459,6,700,241,1,12
1676,MAGIC DRAWING SLATE GO TO THE FAIR ,17,434,6,700,266,1,12
1677,MAGIC DRAWING SLATE DOLLY GIRL ,2,730,22,2300,1570,1,44
1678,CHARLIE + LOLA RED HOT WATER BOTTLE,3,108,2,300,192,1,4
1679,HOT WATER BOTTLE BABUSHKA ,32,1165,18,1900,735,1,36
1680,URBAN BLACK RIBBONS ,33,684,9,1000,316,1,18
1681,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,124,1,200,76,1,2
1682,SET OF 6 T-LIGHTS TOADSTOOLS,24,371,5,600,229,1,10
1683,ROTATING LEAVES T-LIGHT HOLDER,14,208,4,500,292,1,8
1684,RED  HARMONICA IN BOX ,3,300,9,1000,700,1,18
1685,CUPCAKE LACE PAPER SET 6,3,276,2,300,24,1,4
1686,FAMILY PHOTO FRAME CORNICE,21,1766,20,2100,334,1,40
1687,TRIPLE PHOTO FRAME CORNICE ,21,214,5,600,386,1,10
1688,WOODEN FRAME ANTIQUE WHITE ,17,117,13,1400,1283,1,26
1689,WOODEN BOX OF DOMINOES,34,294,3,400,106,1,6
1690,TRADITIONAL WOODEN CATCH CUP GAME ,3,150,11,1200,1050,1,22
1691,TRADITIONAL WOODEN SKIPPING ROPE,34,231,7,800,569,1,14
1692,S/6 WOODEN SKITTLES IN COTTON BAG,15,337,7,800,463,1,14
1693,RED METAL BEACH SPADE ,14,1779,19,2000,221,1,38
1694,BOYS VINTAGE TIN SEASIDE BUCKET,18,281,18,1900,1619,1,36
1695,GIRLS VINTAGE TIN SEASIDE BUCKET,4,554,13,1400,846,1,26
1696,GREY HEART HOT WATER BOTTLE,30,518,25,2600,2082,1,50
1697,SCOTTIE DOG HOT WATER BOTTLE,30,238,2,300,62,1,4
1698,BIRD HOUSE HOT WATER BOTTLE,1,578,22,2300,1722,1,44
1699,KINGS CHOICE TEA CADDY ,3,297,2,300,3,1,4
1700,KINGS CHOICE BISCUIT TIN,7,101,10,1100,999,1,20
1701,METAL SIGN EMPIRE TEA,31,829,20,2100,1271,1,40
1702,HOMEMADE JAM SCENTED CANDLES,30,648,16,1700,1052,1,32
1703,SET OF 6 SOLDIER SKITTLES,22,344,20,2100,1756,1,40
1704,FAWN BLUE HOT WATER BOTTLE,23,682,13,1400,718,1,26
1705,HAND WARMER RED RETROSPOT,5,1305,15,1600,295,1,30
1706,HOT WATER BOTTLE BABUSHKA ,30,130,9,1000,870,1,18
1707,WHITE SKULL HOT WATER BOTTLE ,29,311,25,2600,2289,1,50
1708,RETROSPOT HEART HOT WATER BOTTLE,8,837,13,1400,563,1,26
1709,RED WOOLLY HOTTIE WHITE HEART.,25,245,4,500,255,1,8
1710,SCOTTIE DOG HOT WATER BOTTLE,24,148,1,200,52,1,2
1711,GREY HEART HOT WATER BOTTLE,4,485,4,500,15,1,8
1712,HOT WATER BOTTLE BABUSHKA ,22,1475,19,2000,525,1,38
1713,PACK OF 6 BIRDY GIFT TAGS,14,454,10,1100,646,1,20
1714,CHILLI LIGHTS,6,2064,24,2500,436,1,48
1715,PIGGY BANK RETROSPOT ,16,147,1,200,53,1,2
